id,on_plate,near3px,near6px,gain,median_offset_px,median_offset_m,p90_offset_px,osm_iou,osm_idx,area_m2_ground,qa_class
6599,True,0.5089686098654709,0.7757847533632287,-0.02522421524663676,3.0,0.657883318966972,8.154234409332275,0.013533518971968092,1894.0,114.2742442508841,weak_ink_support
6600,True,0.46824408468244083,0.5292652552926526,0.1513075965130759,4.4721360206604,0.9807145627146037,18.788293838500977,0.0931029193662329,2046.0,438.6513788630528,weak_ink_support
6601,True,0.7204968944099379,0.7660455486542443,0.08022774327122162,1.0,0.21929443965565734,20.0,0.0802273430689663,2190.0,112.69634914776415,weak_ink_support
6604,True,0.7512315270935961,0.7807881773399015,0.012315270935960632,0.0,0.0,8.602325439453125,0.027938374385302035,3494.0,117.95613626302833,weak_ink_support
6605,True,0.6068965517241379,0.7908045977011494,-0.03965517241379313,1.4142135381698608,0.31012916540640423,7.8102498054504395,0.0018150546837078627,3181.0,120.0099752654561,weak_ink_support
6606,True,0.49137931034482757,0.5818965517241379,-0.06950431034482757,3.1622776985168457,0.6934699159318334,12.941874599456785,0.012330743432914522,2017.0,132.7644931846479,weak_ink_support
6607,True,0.5709779179810726,0.7266035751840169,0.10567823343848581,2.0,0.4385888793113147,12.041594505310059,0.1379499344489043,3086.0,618.3784193911835,aligned
6609,True,0.3740831295843521,0.6430317848410758,-0.17237163814180922,4.242640495300293,0.9303874700772783,18.601076126098633,0.021028001624803574,3098.0,110.51946563329813,weak_ink_support
6610,True,0.6884735202492211,0.719626168224299,0.10124610591900318,1.0,0.21929443965565734,15.65247631072998,0.17323535535442788,2372.0,66.38834735264987,aligned
6614,True,0.6320541760722348,0.672686230248307,-0.03668171557562072,1.0,0.21929443965565734,11.401754379272461,0.3235290056334386,1993.0,138.85566220789391,weak_ink_support
6615,False,,,,,,,,,,off_plate
6617,True,0.5319634703196348,0.6621004566210046,0.03367579908675805,2.8284270763397217,0.6202583308128085,10.0,0.07555214050789961,2030.0,106.55366851026301,weak_ink_support
6620,True,0.34191176470588236,0.3860294117647059,0.05422794117647056,14.03566837310791,3.077944031073331,37.947330474853516,0.019460683512677567,2160.0,45.83305296991381,weak_ink_support
6621,True,0.0,0.0,-0.05544354838709678,25.0,5.482360991391434,45.96738052368164,0.024538484003998703,2285.0,148.57592850760443,weak_ink_support
6623,True,0.5757997218358831,0.7315716272600834,-0.004172461752433909,2.2360680103302,0.49035728135730183,17.714344024658207,0.0,,367.70688402205917,weak_ink_support
6624,True,0.7633333333333333,0.9433333333333334,0.023333333333333317,0.0,0.0,4.0,0.0,,65.7480074465508,weak_ink_support
6625,True,0.6405529953917051,0.771889400921659,0.12039170506912444,0.0,0.0,8.062257766723633,0.035827340296807376,2434.0,112.19581884048753,aligned
6650,True,0.0,0.0,0.0,35.0142822265625,7.678437400819066,50.2493782043457,0.09341641392863324,2099.0,114.49264244263806,weak_ink_support
6651,True,0.5555555555555556,0.6311111111111111,0.05277777777777781,1.2071068286895752,0.26471181560199797,31.422850608825687,0.0,,118.12520682689701,weak_ink_support
6653,True,0.6424802110817942,0.7598944591029023,0.05046174142480209,1.0,0.21929443965565734,19.136293029785165,0.25528013610466765,2295.0,400.48803684592974,weak_ink_support
6654,True,0.38283828382838286,0.6798679867986799,-0.20792079207920783,4.242640495300293,0.9303874700772783,19.416488647460938,0.0,,54.84646992978638,weak_ink_support
6655,True,0.48866498740554154,0.7103274559193955,-0.0220403022670026,3.1622776985168457,0.6934699159318334,17.029386520385742,0.05575930795802818,3437.0,116.9763674071556,weak_ink_support
6656,True,0.6531365313653137,0.8671586715867159,-0.008302583025830201,1.4142135381698608,0.31012916540640423,7.0,0.0697673162837788,3270.0,209.71373833289752,weak_ink_support
6658,True,0.24102564102564103,0.3230769230769231,0.006410256410256415,10.630146026611328,2.3311319163635438,21.933991622924804,0.02217565651851168,2046.0,95.06716639037896,weak_ink_support
6659,True,0.7228464419475655,0.7434456928838952,0.1207865168539326,1.0,0.21929443965565734,19.84943389892578,0.26892355247748817,2190.0,171.89142511743947,aligned
6662,True,0.8329177057356608,0.9052369077306733,0.0654613466334164,0.0,0.0,6.0,0.027293993729302846,3494.0,114.05399598743026,weak_ink_support
6663,True,0.6765402843601895,0.8412322274881516,0.058945497630331634,1.0,0.21929443965565734,7.211102485656738,0.04053896718197228,3263.0,493.78418215066307,weak_ink_support
6664,True,0.5010438413361169,0.7056367432150313,-0.01565762004175364,2.8284270763397217,0.6202583308128085,13.54857673645019,0.026982700044133123,2017.0,147.2674133685077,weak_ink_support
6665,True,0.734475374732334,0.7922912205567452,0.3576017130620985,0.0,0.0,12.206555366516113,0.1202251327836644,3086.0,135.27052460636477,aligned
6667,True,0.3864734299516908,0.5144927536231884,-0.20591787439613535,5.0,1.0964721982782868,14.110195446014403,0.021604198259161597,3098.0,114.4746319078195,weak_ink_support
6668,True,0.4160206718346253,0.4780361757105943,-0.005813953488372103,6.7082037925720215,1.471071791788037,17.804492950439453,0.26661727033720634,2370.0,110.39969571802999,weak_ink_support
6671,True,0.6157407407407407,0.7523148148148148,0.14583333333333326,1.0,0.21929443965565734,17.8885440826416,0.0,,129.88055096903955,aligned
6672,True,0.6035242290748899,0.6299559471365639,0.012665198237885589,1.2071068286895752,0.26471181560199797,23.524163818359373,0.11910751334093665,1991.0,148.11775841723002,weak_ink_support
6673,False,,,,,,,,,,off_plate
6675,True,0.46621621621621623,0.6216216216216216,-0.039977477477477485,4.0,0.8771777586226294,10.0,0.0787761512659024,2030.0,112.7927999279778,weak_ink_support
6678,True,0.3382352941176471,0.38235294117647056,0.08088235294117652,14.1231050491333,3.097118407947672,37.85498809814453,0.019935147959462295,2160.0,45.87432117222575,weak_ink_support
6679,True,0.06905710491367861,0.08366533864541832,-0.05278884462151395,22.803508758544922,5.000682675387983,43.11377258300782,0.0,,425.4036962638649,weak_ink_support
6681,True,0.2659380692167577,0.31693989071038253,-0.04417122040072863,23.021728515625,5.048537054738652,39.81205749511719,0.0,,227.25494308979304,weak_ink_support
6682,True,0.8884758364312267,0.966542750929368,0.26115241635687725,0.0,0.0,4.0,0.0,,49.10076696573463,aligned
6683,True,0.41627906976744183,0.5558139534883721,-0.09127906976744188,5.385164737701416,1.1809366836076371,12.206555366516113,0.03472878188000649,2434.0,109.79809170313126,weak_ink_support
6708,True,0.0,0.0,0.0,33.0,7.236716508636692,48.13511810302735,0.05136428985957433,2099.0,62.309846891967474,weak_ink_support
6709,True,0.54337899543379,0.6278538812785388,0.046232876712328785,2.2360680103302,0.49035728135730183,32.572994232177734,0.0,,106.6570239495785,weak_ink_support
